filename,image_path,label,class_idx,md5,title,motif_source,technique,layout_pattern,composition,color_style,weavability_note,cultural_context,prompt
dekoratif/D-009-dekoratif_272.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-009-dekoratif_272.jpg,dekoratif,2,f80179a3887bf4620fb0538855fd27b5,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang menyeluruh,irama repetitif; klimaks visual yang jelas; kesatuan ornamen,warna cerah khas kain upacara Bali,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-010-dekoratif_267.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-010-dekoratif_267.jpg,dekoratif,2,5c2d7119e5d83e9c85b61cf610f2f2c2,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola ulang menyeluruh,klimaks visual yang jelas; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-011-dekoratif_247.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-011-dekoratif_247.jpg,dekoratif,2,5b8bf095ad5f969bcaed546c5eb0b980,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola tunggal,kesatuan ornamen; kesatuan ornamen; kesatuan ornamen,warna hijau dan kuning yang harmonis,motif tetap terbaca pada skala benang,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan kesatuan ornamen, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-012-dekoratif_246.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-012-dekoratif_246.jpg,dekoratif,2,e2892ad679cb16d40faf0c48eb24acd3,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola ulang himpunan,irama repetitif; keseimbangan visual; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan irama repetitif, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-013-dekoratif_271.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-013-dekoratif_271.jpg,dekoratif,2,ec86327533b6801e3d889ae5ccb54125,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",deformasi,pola ulang himpunan,irama repetitif; kesatuan ornamen; kesatuan ornamen,warna hijau dan kuning yang harmonis,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk","mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan irama repetitif, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-014-dekoratif_260.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-014-dekoratif_260.jpg,dekoratif,2,bb7f10c950ed44608087752cfca82e6d,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola tunggal,irama repetitif; kontras bentuk dan warna; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan irama repetitif, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-015-dekoratif_253.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-015-dekoratif_253.jpg,dekoratif,2,88933d5b70d4e4796600134ae8d17b5c,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola ulang himpunan,keseimbangan visual; proporsi seimbang; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",layak diterapkan pada proses ikat tenun Endek,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan keseimbangan visual, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-016-dekoratif_250.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-016-dekoratif_250.jpg,dekoratif,2,df574ebd63b57833bc35baa3958956e0,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",deformasi,pola ulang menyeluruh,klimaks visual yang jelas; klimaks visual yang jelas; kesatuan ornamen,warna hijau dan kuning yang harmonis,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-017-dekoratif_249.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-017-dekoratif_249.jpg,dekoratif,2,97b89f57735bcf3c859d1da38fad9b39,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang menyeluruh,keseimbangan visual; keseimbangan visual; kesatuan ornamen,warna merah dan emas yang kontras,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan keseimbangan visual, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-018-dekoratif_254.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-018-dekoratif_254.jpg,dekoratif,2,8545bb0689912d8c98cae9f000d2876f,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,stilasi,pola acak terkontrol,kontras bentuk dan warna; klimaks visual yang jelas; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola acak terkontrol, dengan kontras bentuk dan warna, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-019-dekoratif_233.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-019-dekoratif_233.jpg,dekoratif,2,7e167adae6b028df3626ee43ba647950,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola ulang himpunan,klimaks visual yang jelas; klimaks visual yang jelas; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-020-dekoratif_156.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-020-dekoratif_156.jpg,dekoratif,2,649af84d9908348036cd14aed52093cc,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola ulang menyeluruh,irama repetitif; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-021-dekoratif_165.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-021-dekoratif_165.jpg,dekoratif,2,e40b27ae4abe7b4fa5acd97306997147,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola ulang menyeluruh,keseimbangan visual; kesatuan ornamen; kesatuan ornamen,warna merah dan emas yang kontras,motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan keseimbangan visual, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-022-dekoratif_228.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-022-dekoratif_228.jpg,dekoratif,2,43326f7c8ae685114c74c7091d8ddfcb,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang himpunan,kontras bentuk dan warna; kontras bentuk dan warna; kesatuan ornamen,warna hijau dan kuning yang harmonis,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-023-dekoratif_243.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-023-dekoratif_243.jpg,dekoratif,2,dec52b7fda6bc99e99841c9e11727fcb,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,distorsi,pola ulang menyeluruh,klimaks visual yang jelas; proporsi seimbang; kesatuan ornamen,warna merah dan emas yang kontras,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-024-dekoratif_175.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-024-dekoratif_175.jpg,dekoratif,2,b5fd47778d01b63f22ed7dddd02bccab,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola acak terkontrol,irama repetitif; proporsi seimbang; kesatuan ornamen,warna cerah khas kain upacara Bali,motif tetap terbaca pada skala benang,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola acak terkontrol, dengan irama repetitif, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-025-dekoratif_221.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-025-dekoratif_221.jpg,dekoratif,2,ccb1cd72c3450db0bad8ecf1f9fb9b65,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola ulang menyeluruh,klimaks visual yang jelas; klimaks visual yang jelas; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-026-dekoratif_232.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-026-dekoratif_232.jpg,dekoratif,2,6f1fc5a61ac679ed869f30149c572582,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang menyeluruh,irama repetitif; keseimbangan visual; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-027-dekoratif_213.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-027-dekoratif_213.jpg,dekoratif,2,baac0489215141cebf47e73216e6c092,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,distorsi,pola tunggal,kontras bentuk dan warna; kesatuan ornamen; kesatuan ornamen,warna hijau dan kuning yang harmonis,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola tunggal, dengan kontras bentuk dan warna, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-028-dekoratif_178.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-028-dekoratif_178.jpg,dekoratif,2,2be2df35e55af9ce9c2c9b38e584e737,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola ulang himpunan,kontras bentuk dan warna; kontras bentuk dan warna; kesatuan ornamen,warna merah dan emas yang kontras,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-029-dekoratif_209.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-029-dekoratif_209.jpg,dekoratif,2,eb24d2bd64f3f4b8c4a193d7551bc545,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,stilasi,pola tunggal,kesatuan ornamen; keseimbangan visual; kesatuan ornamen,warna cerah khas kain upacara Bali,mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan kesatuan ornamen, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-030-dekoratif_238.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-030-dekoratif_238.jpg,dekoratif,2,1c68605deb6eea03272abd79f5169df3,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,deformasi,pola ulang himpunan,klimaks visual yang jelas; klimaks visual yang jelas; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",layak diterapkan pada proses ikat tenun Endek,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
